rebalance_date,ticker,factor_id,bucket,factor_value,bucket_forward_return_20d,bucket_forward_return_60d
20251231,000731,F03,LOW,-0.1616,0.085627,0.131498
20251231,001314,F03,LOW,-0.1616,0.055791,-0.118054
20251231,000908,F03,LOW,-0.1596,-0.029207,0.01669
20251231,001255,F03,LOW,-0.1556,0.23759,0.129878
20251231,000601,F03,LOW,-0.1515,0.091489,0.374468
20251231,000409,F03,LOW,-0.1495,0.051167,-0.09246
20251231,000819,F03,LOW,-0.1495,0.053604,-0.079482
20251231,000877,F03,LOW,-0.1495,0.06391,-0.084586
20251231,000016,F03,LOW,-0.1475,0.002012,-0.374245
20251231,000422,F03,LOW,-0.1434,0.167488,0.125968
20251231,000590,F03,LOW,-0.1414,-0.000892,0.036574
20251231,001330,F03,LOW,-0.1414,0.263158,-0.102632
20251231,000333,F03,LOW,-0.1394,-0.007166,-0.025976
20251231,000713,F03,LOW,-0.1394,0.114804,-0.030211
20251231,001258,F03,LOW,-0.1394,0.075949,0.19128
20251231,001289,F03,LOW,-0.1374,0.041223,0.021277
20251231,000539,F03,LOW,-0.1354,0.106335,0.237557
20251231,000609,F03,LOW,-0.1333,-0.167416,-0.065169
20251231,000838,F03,LOW,-0.1293,-0.084142,-0.307443
20251231,000793,F03,LOW,-0.1253,-0.017986,-0.032374
20251231,000868,F03,LOW,-0.1212,-0.024096,-0.104418
20251231,000690,F03,LOW,-0.1192,0.066826,0.105012
20251231,000756,F03,LOW,-0.1192,0.031798,-0.031798
20251231,000566,F03,LOW,-0.1172,-0.096503,-0.244755
20251231,000338,F03,LOW,-0.1111,0.380233,0.388372
20251231,000025,F03,LOW,-0.1091,0.031501,-0.087056
20251231,000701,F03,LOW,-0.1091,-0.05175,-0.103501
20251231,000014,F03,LOW,-0.1071,-0.034201,-0.028996
20251231,000031,F03,LOW,-0.1051,0.386525,0.003546
20251231,000895,F03,LOW,-0.099,-0.029845,0.039668
20251231,000032,F03,LOW,-0.097,0.075452,-0.130233
20251231,000042,F03,LOW,-0.0949,0.098425,0.120735
20251231,000721,F03,LOW,-0.0909,0.034637,-0.148603
20251231,001309,F03,LOW,-0.0889,0.172107,0.630859
20251231,000548,F03,LOW,-0.0869,0.058824,-0.025735
20251231,000589,F03,LOW,-0.0869,-0.005792,-0.123552
20251231,000965,F03,LOW,-0.0869,0.02551,-0.081633
20251231,000753,F03,LOW,-0.0848,-0.07878,-0.101652
20251231,000898,F03,LOW,-0.0848,0.043478,-0.083004
20251231,000715,F03,LOW,-0.0828,0.009539,-0.074722
20251231,000030,F03,LOW,-0.0808,-0.045296,-0.162021
20251231,000517,F03,LOW,-0.0768,0.01105,0.055249
20251231,001213,F03,MID,-0.0747,0.039506,0.009877
20251231,000096,F03,MID,-0.0727,0.109056,-0.027264
20251231,001228,F03,MID,-0.0727,0.178354,0.173018
20251231,001236,F03,MID,-0.0707,-0.064151,-0.145283
20251231,000597,F03,MID,-0.0667,0.015326,0.05364
20251231,000421,F03,MID,-0.0646,0.039074,-0.060781
20251231,000711,F03,MID,-0.0646,0.239766,1.397661
20251231,000050,F03,MID,-0.0626,0.074197,-0.125138
20251231,000519,F03,MID,-0.0626,0.035695,-0.086216
20251231,000607,F03,MID,-0.0626,0.236145,-0.045783
20251231,000933,F03,MID,-0.0626,0.196214,0.164179
20251231,000829,F03,MID,-0.0616,-0.042163,-0.060495
20251231,000571,F03,MID,-0.0606,0.071672,-0.069966
20251231,000717,F03,MID,-0.0606,0.015444,-0.065637
20251231,000507,F03,MID,-0.0586,0.053743,0.034549
20251231,000629,F03,MID,-0.0586,0.235484,0.058065
20251231,000670,F03,MID,-0.0586,0.157182,0.058266
20251231,000737,F03,MID,-0.0586,0.266407,-0.158545
20251231,000521,F03,MID,-0.0566,0.015267,-0.132824
20251231,000886,F03,MID,-0.0566,-0.072886,-0.189504
20251231,001221,F03,MID,-0.0566,0.1732,0.072699
20251231,000906,F03,MID,-0.0545,0.052365,-0.04223
20251231,001209,F03,MID,-0.0545,-0.024928,-0.034995
20251231,000153,F03,MID,-0.0525,0.049442,0.103668
20251231,000002,F03,MID,-0.0505,0.049462,-0.180645
20251231,000750,F03,MID,-0.0505,0.004717,-0.115566
20251231,000581,F03,MID,-0.0485,0.038312,-0.028128
20251231,001227,F03,MID,-0.0465,0.00431,-0.043103
20251231,000543,F03,MID,-0.0404,0.020126,0.0
20251231,000709,F03,MID,-0.0404,0.08658,-0.008658
20251231,000937,F03,MID,-0.0404,0.040892,0.037175
20251231,001230,F03,MID,-0.0384,0.075264,0.155117
20251231,000514,F03,MID,-0.0364,0.03252,-0.063008
20251231,000407,F03,MID,-0.0343,0.053785,-0.083665
20251231,000938,F03,MID,-0.0323,0.017073,0.021545
20251231,000157,F03,MID,-0.0303,0.016222,-0.035921
20251231,000520,F03,MID,-0.0303,-0.103306,-0.152893
20251231,000019,F03,MID,-0.0283,0.063309,0.128058
20251231,001301,F03,MID,-0.0283,-0.11607,-0.172474
20251231,000926,F03,MID,-0.0202,0.004444,-0.111111
20251231,000531,F03,MID,-0.0182,0.0078,0.026521
20251231,000758,F03,MID,-0.0182,0.192771,-0.018072
20251231,000888,F03,MID,-0.0182,0.060976,-0.050305
20251231,000301,F03,MID,-0.0141,0.213958,0.056933
20251231,000400,F03,MID,-0.0141,0.160249,0.044341
20251231,000728,F03,MID,-0.0101,0.0,-0.098204
20251231,000761,F03,MID,-0.0081,0.077612,-0.107463
20251231,000963,F03,MID,-0.0081,-0.085678,-0.088973
20251231,000429,F03,MID,-0.004,0.034805,0.089134
20251231,000541,F03,MID,-0.002,0.044925,-0.079867
20251231,001277,F03,MID,-0.002,0.026582,-0.115696
20251231,000001,F03,MID,0.0,-0.050833,-0.033304
20251231,000012,F03,MID,0.0,0.049661,-0.009029
20251231,000017,F03,MID,0.0,-0.041931,-0.148666
20251231,000028,F03,MID,0.0,0.061075,0.084691
20251231,000058,F03,MID,0.0,-0.040426,-0.16383
20251231,000060,F03,MID,0.0,0.316239,0.037607
20251231,000062,F03,MID,0.0,0.063769,0.097888
20251231,000066,F03,MID,0.0,0.101319,-0.011103
20251231,000069,F03,MID,0.0,0.104839,-0.125
20251231,000089,F03,MID,0.0,0.035765,-0.018598
20251231,000099,F03,MID,0.0,-0.044819,-0.206265
20251231,000151,F03,MID,0.0,0.127946,-0.025253
20251231,000156,F03,MID,0.0,0.150594,-0.043593
20251231,000158,F03,MID,0.0,-0.017165,-0.167239
20251231,000401,F03,MID,0.0,0.131519,0.072562
20251231,000419,F03,MID,0.0,0.021909,-0.082942
20251231,000428,F03,MID,0.0,0.087879,0.178788
20251231,000430,F03,MID,0.0,-0.070876,-0.034794
20251231,000488,F03,MID,0.0,-0.018182,0.195455
20251231,000498,F03,MID,0.0,0.049751,-0.07131
20251231,000506,F03,MID,0.0,0.965544,0.30245
20251231,000518,F03,MID,0.0,0.078838,0.174274
20251231,000524,F03,MID,0.0,0.062552,-0.120934
20251231,000537,F03,MID,0.0,0.028015,0.198538
20251231,000552,F03,MID,0.0,0.073593,0.199134
20251231,000554,F03,MID,0.0,0.305556,0.302469
20251231,000557,F03,MID,0.0,0.052209,-0.062249
20251231,000560,F03,MID,0.0,0.143836,-0.020548
20251231,000565,F03,MID,0.0,0.132877,0.00274
20251231,000576,F03,MID,0.0,0.011396,-0.136752
20251231,000582,F03,MID,0.0,0.042644,0.088486
20251231,000586,F03,MID,0.0,0.038433,0.534368
20251231,000592,F03,MID,0.0,-0.327922,-0.216883
20251231,000612,F03,MID,0.0,0.231397,0.046279
20251231,000617,F03,MID,0.0,-0.063542,0.201042
20251231,000630,F03,MID,0.0,0.37604,-0.031614
20251231,000631,F03,MID,0.0,0.276923,0.033846
20251231,000669,F03,MID,0.0,0.044068,0.752542
20251231,000681,F03,MID,0.0,0.106678,-0.186476
20251231,000685,F03,MID,0.0,0.060086,-0.085837
20251231,000698,F03,MID,0.0,0.136612,0.046448
20251231,000702,F03,MID,0.0,0.047904,-0.041916
20251231,000710,F03,MID,0.0,0.067316,-0.071745
20251231,000716,F03,MID,0.0,0.025682,-0.17175
20251231,000719,F03,MID,0.0,0.086735,0.084184
20251231,000722,F03,MID,0.0,0.108475,0.089831
20251231,000723,F03,MID,0.0,0.076596,-0.034043
20251231,000726,F03,MID,0.0,0.094101,-0.035112
20251231,000755,F03,MID,0.0,0.061753,0.013944
20251231,000757,F03,MID,0.0,0.067762,-0.041068
20251231,000759,F03,MID,0.0,-0.044855,-0.275726
20251231,000762,F03,MID,0.0,0.027408,0.157214
20251231,000767,F03,MID,0.0,0.078571,0.289286
20251231,000768,F03,MID,0.0,0.113081,-0.061466
20251231,000778,F03,MID,0.0,0.208134,0.090909
20251231,000783,F03,MID,0.0,0.062577,-0.16319
20251231,000795,F03,MID,0.0,0.041123,-0.122367
20251231,000798,F03,MID,0.0,0.091682,-0.039698
20251231,000816,F03,MID,0.0,0.095109,-0.130435
20251231,000825,F03,MID,0.0,0.06953,-0.116564
20251231,000837,F03,MID,0.0,-0.04736,-0.203416
20251231,000848,F03,MID,0.0,0.008235,-0.063529
20251231,000852,F03,MID,0.0,0.114168,-0.03989
20251231,000859,F03,MID,0.0,-0.016798,-0.046443
20251231,000860,F03,MID,0.0,0.013652,-0.129693
20251231,000869,F03,MID,0.0,0.01895,-0.070457
20251231,000885,F03,MID,0.0,0.027697,-0.031341
20251231,000897,F03,MID,0.0,-0.026316,-0.092105
20251231,000902,F03,MID,0.0,0.120359,0.004481
20251231,000913,F03,MID,0.0,0.014916,-0.068093
20251231,000925,F03,MID,0.0,-0.057906,-0.224944
20251231,000927,F03,MID,0.0,0.114943,0.187739
20251231,000931,F03,MID,0.0,0.055441,0.086242
20251231,000932,F03,MID,0.0,0.115658,-0.124555
20251231,000936,F03,MID,0.0,0.082625,-0.110571
20251231,000951,F03,MID,0.0,0.120118,0.433728
20251231,000968,F03,MID,0.0,0.236006,0.586989
20251231,000998,F03,MID,0.0,0.122863,0.044872
20251231,000999,F03,MID,0.0,-0.012298,-0.020028
20251231,001201,F03,MID,0.0,0.050789,-0.100206
20251231,001205,F03,MID,0.0,-0.052632,-0.15731
20251231,001217,F03,MID,0.0,-0.045324,-0.147482
20251231,001225,F03,MID,0.0,0.30628,-0.181564
20251231,001226,F03,MID,0.0,0.172624,0.005656
20251231,001238,F03,MID,0.0,0.090486,-0.047773
20251231,001256,F03,MID,0.0,-0.031782,-0.051925
20251231,001259,F03,MID,0.0,0.107964,0.034988
20251231,001266,F03,MID,0.0,-0.16383,-0.213106
20251231,001270,F03,MID,0.0,0.639795,0.341551
20251231,001279,F03,MID,0.0,0.029498,-0.105724
20251231,001282,F03,MID,0.0,-0.028143,-0.099906
20251231,001296,F03,MID,0.0,0.11496,-0.082984
20251231,001300,F03,MID,0.0,0.091909,0.004531
20251231,001306,F03,MID,0.0,-0.058539,-0.26191
20251231,001316,F03,MID,0.0,0.2923,0.1692
20251231,001318,F03,MID,0.0,-0.03466,-0.136072
20251231,001328,F03,MID,0.0,0.009372,-0.198328
20251231,001338,F03,MID,0.0,0.0545,0.101569
20251231,000786,F03,MID,0.0061,0.117341,0.043652
20251231,000736,F03,MID,0.0101,0.061453,-0.091248
20251231,000899,F03,MID,0.0101,0.087879,0.272727
20251231,000949,F03,MID,0.0101,0.321818,0.229091
20251231,000420,F03,MID,0.0141,0.064018,0.041943
20251231,000550,F03,MID,0.0162,-0.027419,-0.020968
20251231,000415,F03,MID,0.0182,0.098765,0.054321
20251231,000603,F03,MID,0.0182,0.97093,0.260982
20251231,000975,F03,MID,0.0182,0.431977,0.20633
20251231,000504,F03,MID,0.0202,-0.031285,0.094972
20251231,000404,F03,MID,0.0263,0.035451,0.031019
20251231,000799,F03,MID,0.0263,0.041041,-0.232503
20251231,000027,F03,MID,0.0283,0.042945,0.019939
20251231,000045,F03,MID,0.0303,0.035188,0.005728
20251231,000686,F03,MID,0.0303,-0.025751,-0.145923
20251231,000900,F03,HIGH,0.0364,0.046455,-0.012225
20251231,000718,F03,HIGH,0.0404,0.021834,-0.104803
20251231,000011,F03,HIGH,0.0424,-0.012209,-0.08657
20251231,000655,F03,HIGH,0.0444,0.111579,-0.088421
20251231,000166,F03,HIGH,0.0465,-0.037951,-0.12334
20251231,000810,F03,HIGH,0.0465,-0.013582,-0.076401
20251231,000703,F03,HIGH,0.0485,0.121634,0.314763
20251231,000928,F03,HIGH,0.0505,0.043873,0.03177
20251231,000682,F03,HIGH,0.0525,0.109612,-0.013491
20251231,000791,F03,HIGH,0.0566,0.066667,0.110078
20251231,000802,F03,HIGH,0.0566,-0.004396,-0.147253
20251231,000777,F03,HIGH,0.0606,-0.041393,-0.167892
20251231,000839,F03,HIGH,0.0606,0.090909,0.189394
20251231,000591,F03,HIGH,0.0667,0.209459,0.184685
20251231,000035,F03,HIGH,0.0707,0.106884,0.211957
20251231,000564,F03,HIGH,0.0727,-0.028,-0.268
20251231,001319,F03,HIGH,0.0727,0.100109,-0.122679
20251231,000599,F03,HIGH,0.0747,0.05287,-0.191843
20251231,000656,F03,HIGH,0.0747,0.027778,-0.048611
20251231,000425,F03,HIGH,0.0768,-0.072539,-0.137306
20251231,000625,F03,HIGH,0.0768,-0.062395,-0.158516
20251231,000651,F03,HIGH,0.0768,-0.037792,-0.071855
20251231,000776,F03,HIGH,0.0788,0.021344,-0.193915
20251231,000878,F03,HIGH,0.0828,0.293028,-0.140419
20251231,000155,F03,HIGH,0.0848,0.066953,0.393991
20251231,000532,F03,HIGH,0.0848,-0.020471,-0.17866
20251231,000688,F03,HIGH,0.0848,-0.035971,0.423741
20251231,000973,F03,HIGH,0.0848,-0.159184,0.20068
20251231,000882,F03,HIGH,0.0859,-0.048544,-0.228155
20251231,000807,F03,HIGH,0.0869,0.024361,0.003654
20251231,000833,F03,HIGH,0.0889,0.061151,0.279548
20251231,000533,F03,HIGH,0.0929,0.006002,0.661465
20251231,000987,F03,HIGH,0.0949,0.257985,-0.013514
20251231,000526,F03,HIGH,0.097,-0.029832,-0.22922
20251231,000411,F03,HIGH,0.099,-0.020392,-0.131765
20251231,000972,F03,HIGH,0.099,-0.086735,-0.033163
20251231,000636,F03,HIGH,0.101,0.259214,0.139435
20251231,000966,F03,HIGH,0.101,0.0726,0.023419
20251231,001218,F03,HIGH,0.103,0.128183,0.074188
20251231,000809,F03,HIGH,0.1071,-0.06044,-0.021978
20251231,000034,F03,HIGH,0.1111,-0.022359,-0.177075
20251231,000883,F03,HIGH,0.1131,0.015419,0.006608
20251231,000983,F03,HIGH,0.1152,0.138629,0.015576
20251231,000555,F03,HIGH,0.1172,-0.022356,-0.136556
20251231,000623,F03,HIGH,0.1192,0.046595,-0.102407
20251231,000880,F03,HIGH,0.1192,0.292094,-0.049048
20251231,000538,F03,HIGH,0.1212,-0.020261,-0.014975
20251231,000893,F03,HIGH,0.1212,0.167813,0.268084
20251231,000680,F03,HIGH,0.1232,0.036759,-0.060986
20251231,000738,F03,HIGH,0.1232,0.14641,-0.039418
20251231,001326,F03,HIGH,0.1232,0.077086,0.09064
20251231,000039,F03,HIGH,0.1253,-0.042616,0.105055
20251231,000910,F03,HIGH,0.1293,0.042895,-0.075067
20251231,000665,F03,HIGH,0.1333,-0.068729,-0.189003
20251231,000423,F03,HIGH,0.1354,0.031581,0.127139
20251231,001288,F03,HIGH,0.1354,0.134585,-0.132394
20251231,000065,F03,HIGH,0.1394,0.012841,0.199037
20251231,000813,F03,HIGH,0.1414,0.122396,-0.080729
20251231,000821,F03,HIGH,0.1434,0.006682,-0.15219
20251231,000960,F03,HIGH,0.1455,0.428264,0.107604
20251231,000417,F03,HIGH,0.1475,-0.004938,-0.204938
20251231,000887,F03,HIGH,0.1495,-0.098664,-0.247738
20251231,000930,F03,HIGH,0.1495,0.168111,0.214905
20251231,000159,F03,HIGH,0.1515,0.216263,0.114187
20251231,000598,F03,HIGH,0.1596,0.020921,-0.080893
20251231,000513,F03,HIGH,0.1657,0.01451,-0.008996
20251231,000876,F03,HIGH,0.1657,-0.019523,-0.092191
20251231,001287,F03,HIGH,0.1657,0.164166,0.013239
20251231,001202,F03,HIGH,0.1697,0.099622,0.049811
20251231,000026,F03,HIGH,0.1717,-0.031746,-0.127595
20251231,000766,F03,HIGH,0.1778,-0.065115,-0.235358
20251231,000628,F03,HIGH,0.1798,0.137026,0.123795
20251231,000796,F03,HIGH,0.1798,-0.109722,-0.283333
20251231,000922,F03,HIGH,0.1859,0.025436,-0.044331
20251231,001332,F03,HIGH,0.1899,-0.006941,-0.068695
20251231,000811,F03,HIGH,0.1919,-0.131749,-0.095572
20251231,001285,F03,HIGH,0.1919,-0.012691,-0.077345
20251231,000881,F03,HIGH,0.1939,-0.072928,-0.162431
20251231,000905,F03,HIGH,0.1939,-0.032135,-0.125478
20251231,000029,F03,HIGH,0.196,0.002725,-0.133515
20251231,000595,F03,HIGH,0.198,0.085868,0.096601
20251231,000970,F03,HIGH,0.198,0.057522,-0.140118
20251231,000573,F03,HIGH,0.2,0.029056,-0.021792
20251231,000683,F03,HIGH,0.2,0.135753,0.163978
20251231,000725,F03,HIGH,0.2061,0.038005,-0.071259
20251231,000828,F03,HIGH,0.2061,0.021375,-0.081784
20251231,000953,F03,HIGH,0.2061,-0.00554,-0.034626
20251231,000561,F03,HIGH,0.2101,-0.066285,-0.238953
20251231,000957,F03,HIGH,0.2101,0.012259,-0.021016
20251231,000100,F03,HIGH,0.2121,0.068282,-0.088106
20251231,000995,F03,HIGH,0.2121,0.273381,0.073541
20251231,000988,F03,HIGH,0.2141,-0.024203,0.313501
20251231,001311,F03,HIGH,0.2141,0.337905,-0.066397
20251231,000501,F03,HIGH,0.2162,0.046443,-0.16996
20251231,000959,F03,HIGH,0.2202,0.155102,-0.071429
20251231,000990,F03,HIGH,0.2202,0.155303,0.292929
20251231,000875,F03,HIGH,0.2263,0.202128,0.085106
20251231,000981,F03,HIGH,0.2263,0.120192,-0.021635
20251231,000823,F03,HIGH,0.2283,0.05236,-0.058997
20251231,000929,F03,HIGH,0.2283,0.135074,0.015891
20251231,001231,F03,HIGH,0.2283,0.001203,-0.062149
20251231,001215,F03,HIGH,0.2303,0.194805,-0.01013
20251231,000546,F03,HIGH,0.2364,-0.086207,-0.034483
20251231,000909,F03,HIGH,0.2364,0.0,0.100539
20251231,000969,F03,HIGH,0.2364,0.139933,-0.035697
20251231,000021,F03,HIGH,0.2384,0.285206,0.028877
20251231,000559,F03,HIGH,0.2424,0.001744,-0.136628
20251231,000862,F03,HIGH,0.2444,0.071918,0.07363
20251231,000962,F03,HIGH,0.2485,0.169994,0.223835
20251231,000402,F03,HIGH,0.2505,0.029091,-0.094545
20251231,000700,F03,HIGH,0.2545,-0.06815,-0.232962
20251231,001267,F03,HIGH,0.2545,0.33105,0.838813
20251231,000901,F03,HIGH,0.2566,-0.008781,-0.255708
20251231,000948,F03,HIGH,0.2566,-0.059053,-0.163788
20251231,000657,F03,HIGH,0.2586,0.750271,0.719235
20251231,001216,F03,HIGH,0.2606,0.061952,0.108124
20251231,001229,F03,HIGH,0.2606,-0.125288,-0.192538
20251231,000803,F03,HIGH,0.2626,0.300699,0.195804
20251231,000523,F03,HIGH,0.2687,0.061008,-0.140584
20251231,000792,F03,HIGH,0.2727,0.164063,0.293679
20251231,000600,F03,HIGH,0.2788,0.023447,0.01524
20251231,001212,F03,HIGH,0.2788,0.007495,-0.033531
20251231,000059,F03,HIGH,0.2848,0.13271,0.0
20251231,000923,F03,HIGH,0.2848,0.14171,-0.159188
20251231,000915,F03,HIGH,0.2909,-0.020884,-0.062651
20251231,001203,F03,HIGH,0.2949,-0.069168,0.249592
20251231,001208,F03,HIGH,0.303,-0.103577,-0.233777
20251231,000547,F03,HIGH,0.3091,-0.137231,-0.21448
20251231,000608,F03,HIGH,0.3091,0.353612,0.585551
20251231,000505,F03,HIGH,0.3232,-0.084606,-0.186839
20251231,001335,F03,HIGH,0.3253,0.014599,-0.180454
20251231,000733,F03,HIGH,0.3273,0.040832,-0.155886
20251231,000967,F03,HIGH,0.3273,-0.040872,0.252044
20251231,000626,F03,HIGH,0.3293,0.001261,-0.010088
20251231,001322,F03,HIGH,0.3293,0.05637,-0.188275
20251231,000820,F03,HIGH,0.3313,0.153392,-0.014749
20251231,000551,F03,HIGH,0.3333,-0.001361,-0.138095
20251231,001210,F03,HIGH,0.3333,0.40864,0.210158
20251231,000830,F03,HIGH,0.3455,0.179843,0.018105
20251231,000997,F03,HIGH,0.3475,-0.035311,-0.307203
20251231,000007,F03,HIGH,0.3485,-0.048951,0.075175
20251231,000890,F03,HIGH,0.3495,0.019724,2.473373
20251231,001207,F03,HIGH,0.3697,0.093812,0.166732
20251231,000408,F03,HIGH,0.3717,0.022512,-0.040284
20251231,000801,F03,HIGH,0.3737,-0.079009,-0.215212
20251231,000950,F03,HIGH,0.4,0.039519,0.226804
20251231,000739,F03,HIGH,0.4081,0.128457,0.087892
20251231,000850,F03,HIGH,0.4182,0.157221,-0.115174
20251231,001317,F03,HIGH,0.4222,-0.122482,-0.13845
20251231,000510,F03,HIGH,0.4364,0.396373,0.240069
20251231,000978,F03,HIGH,0.4485,0.012431,0.01105
20251231,000061,F03,HIGH,0.4828,-0.058309,-0.305151
20251231,000534,F03,HIGH,0.4848,0.334545,0.625
20251231,000006,F03,HIGH,0.4869,-0.099497,-0.167839
20251231,000935,F03,HIGH,0.5273,0.087762,0.002013
20251231,000672,F03,HIGH,0.5778,0.110855,-0.020785
20251231,000797,F03,HIGH,0.5838,-0.211196,-0.295165
20251231,000048,F03,HIGH,0.604,0.035795,-0.081818
20251231,000919,F03,HIGH,0.6364,-0.042767,0.018868
20251231,001299,F03,HIGH,0.6424,-0.104691,-0.088375
20251231,000917,F03,HIGH,0.6505,0.067121,-0.128405
20251231,000659,F03,HIGH,0.6747,0.172414,-0.036946
20251231,000036,F03,HIGH,0.7515,-0.098485,-0.287879
20251231,000863,F03,HIGH,0.8121,0.077047,-0.189406
20260130,000688,F03,LOW,-0.8185,0.308955,0.697761
20260130,000881,F03,LOW,-0.7419,-0.001192,-0.054827
20260130,000691,F03,LOW,-0.7137,-0.01524,-0.059789
20260130,000677,F03,LOW,-0.6935,0.07056,-0.240876
20260130,001299,F03,LOW,-0.6935,0.037965,-0.142749
20260130,001217,F03,LOW,-0.6835,-0.005275,-0.101733
20260130,000955,F03,LOW,-0.6452,-0.055749,-0.08885
20260130,000665,F03,LOW,-0.6351,-0.01107,-0.079336
20260130,000695,F03,LOW,-0.6169,0.095624,0.221232
20260130,001203,F03,LOW,-0.6069,0.327725,0.654399
20260130,000615,F03,LOW,-0.6048,0.039088,0.09772
20260130,000011,F03,LOW,-0.5827,-0.051685,-0.095506
20260130,000592,F03,LOW,-0.5766,0.122705,0.105314
20260130,000632,F03,LOW,-0.5585,0.00994,-0.242545
20260130,000797,F03,LOW,-0.5282,-0.025806,-0.070968
20260130,001231,F03,LOW,-0.5262,0.012014,0.019624
20260130,000753,F03,LOW,-0.5202,-0.013793,-0.053793
20260130,000812,F03,LOW,-0.502,-0.050549,-0.098901
20260130,000807,F03,LOW,-0.5,-0.001189,-0.06302
20260130,000036,F03,LOW,-0.4879,-0.132773,0.020168
20260130,000762,F03,LOW,-0.4657,0.082994,0.38681
20260130,001335,F03,LOW,-0.4617,-0.111111,-0.058753
20260130,000793,F03,LOW,-0.4556,0.047619,-0.025641
20260130,000638,F03,LOW,-0.4536,-0.187755,
20260130,001317,F03,LOW,-0.4516,-0.021919,0.142473
20260130,000504,F03,LOW,-0.4456,0.094579,0.091119
20260130,000802,F03,LOW,-0.4456,-0.07064,0.081678
20260130,000837,F03,LOW,-0.4456,-0.04401,-0.038305
20260130,000408,F03,LOW,-0.4294,-0.059444,0.016222
20260130,000536,F03,LOW,-0.4234,-0.006424,-0.117773
20260130,000925,F03,LOW,-0.3992,-0.049645,0.160757
20260130,000403,F03,LOW,-0.3952,0.033601,-0.144631
20260130,000826,F03,LOW,-0.381,0.257426,0.014851
20260130,000546,F03,LOW,-0.377,0.073756,0.343053
20260130,000430,F03,LOW,-0.3669,0.029126,0.094313
20260130,000039,F03,LOW,-0.3649,0.346791,0.326087
20260130,000735,F03,LOW,-0.3649,-0.099408,-0.224852
20260130,000697,F03,LOW,-0.3629,0.152198,0.388952
20260130,000010,F03,LOW,-0.3609,0.249267,-0.237537
20260130,000972,F03,LOW,-0.3609,0.058659,0.083799
20260130,000014,F03,LOW,-0.3589,0.00154,0.009238
20260130,000505,F03,LOW,-0.3528,-0.055199,-0.134788
20260130,000547,F03,LOW,-0.3508,0.127107,-0.03125
20260130,000531,F03,LOW,-0.3468,0.106811,0.113003
20260130,000061,F03,LOW,-0.3448,-0.054696,-0.234262
20260130,000752,F03,LOW,-0.3427,-0.058506,-0.150315
20260130,000166,F03,LOW,-0.3367,-0.043393,-0.065089
20260130,000708,F03,LOW,-0.3347,0.060901,-0.050548
20260130,000717,F03,LOW,-0.3246,0.045627,-0.053232
20260130,000509,F03,LOW,-0.3226,0.131579,0.181287
20260130,000811,F03,LOW,-0.3226,0.258706,0.634328
20260130,000566,F03,LOW,-0.3105,-0.111455,-0.218266
20260130,000958,F03,LOW,-0.3085,0.050613,-0.067485
20260130,001269,F03,LOW,-0.3024,0.088185,-0.035959
20260130,000609,F03,LOW,-0.3004,0.234818,1.091768
20260130,000876,F03,LOW,-0.3004,-0.024336,-0.035398
20260130,000963,F03,LOW,-0.3004,-0.045744,-0.077904
20260130,000545,F03,LOW,-0.2964,0.227119,0.054237
20260130,000686,F03,LOW,-0.2944,-0.055066,-0.050661
20260130,000543,F03,LOW,-0.2923,0.071517,0.01603
20260130,001301,F03,LOW,-0.2843,0.007647,0.084377
20260130,000561,F03,LOW,-0.2823,-0.04645,-0.13234
20260130,000796,F03,LOW,-0.2823,-0.156006,-0.216849
20260130,000411,F03,LOW,-0.2762,-0.072858,-0.13691
20260130,000967,F03,LOW,-0.2762,0.214489,1.315341
20260130,001208,F03,LOW,-0.2762,0.065893,-0.045476
20260130,000600,F03,LOW,-0.2742,0.097365,0.137457
20260130,000993,F03,LOW,-0.2742,0.255144,0.061728
20260130,000006,F03,LOW,-0.2661,-0.012277,0.054687
20260130,000425,F03,LOW,-0.2661,0.096834,-0.071695
20260130,000639,F03,LOW,-0.2661,-0.100946,-0.454259
20260130,000766,F03,LOW,-0.2661,-0.172374,-0.029183
20260130,000712,F03,LOW,-0.2621,-0.047337,-0.123415
20260130,000883,F03,LOW,-0.2621,0.05423,0.071584
20260130,000652,F03,LOW,-0.2601,-0.084071,-0.024336
20260130,000727,F03,LOW,-0.2601,0.062745,0.14902
20260130,000721,F03,LOW,-0.256,-0.102592,-0.195464
20260130,000421,F03,LOW,-0.254,-0.01532,-0.12117
20260130,000819,F03,LOW,-0.252,-0.053801,-0.023392
20260130,000887,F03,LOW,-0.252,-0.07218,-0.112811
20260130,000838,F03,LOW,-0.244,-0.102473,-0.286219
20260130,000905,F03,LOW,-0.2419,-0.027668,-0.090119
20260130,000525,F03,LOW,-0.2399,0.196891,-0.039724
20260130,000988,F03,LOW,-0.2379,0.532102,0.765793
20260130,000980,F03,LOW,-0.2359,-0.142415,-0.182663
20260130,000886,F03,LOW,-0.2339,-0.02673,-0.138365
20260130,000801,F03,LOW,-0.2319,0.018566,-0.101152
20260130,000633,F03,LOW,-0.2278,-0.02584,-0.112403
20260130,000858,F03,LOW,-0.2278,-0.033143,-0.122571
20260130,000973,F03,LOW,-0.2258,0.173139,0.608414
20260130,000895,F03,LOW,-0.2238,0.063863,0.047118
20260130,001212,F03,LOW,-0.2238,0.040133,0.130188
20260130,000669,F03,LOW,-0.2198,0.298701,0.331169
20260130,000728,F03,LOW,-0.2198,-0.053892,-0.120958
